0.4026052 0.92788419
0.9031035 0.7878798
0.5667195 0.9731997
0.5084681 0.9992927
0.6935827 0.950859
0.9177095 0.6460746
0.693012 0.9597489
0.3482253 0.8708717
0.6455943 0.9276615
0.6565374 0.9525954
0.5697259 0.9936837
0.5303915 0.9936357
0.3698154 0.9526524
0.8609061 0.9138494
0.7596902 0.8404584
0.3539209 0.8683421
0.6513874 0.9336038
0.4595422 0.9839471
0.3569732 0.9923513
0.5809813 0.9474682
0.4554486 0.9866688
0.2826716 0.9133744
0.2980454 0.9140492
0.2962144 0.8646529
0.4354822 0.963406
0.3487809 0.9109526
0.5127116 0.9984062
0.472596 0.9926064
0.5989494 0.9981228
0.3634562 0.976307
0.4699531 0.991116
0.2672916 0.9418646
0.439983 0.9664294
0.6137236 0.9732509
0.4262605 0.9907298
0.4264003 0.9474862
0.5201327 0.996005
0.3824679 0.885147
0.7443153 0.9766307
0.7060178 0.9398134
0.5398877 0.9843793
0.3322368 0.9441847
0.5717789 0.9653518
0.7336977 0.9020885
0.1312223 0.8313704
0.4307942 0.9659941
0.629726 0.9783237
0.5058027 0.9996677
0.5720404 0.9678778
0.6957826 0.9846429
0.7638006 0.8744746
0.6251161 0.9607197
0.3246358 0.9009688
0.6545475 0.9214456
0.9189876 0.6265931
0.7815307 0.9061404
0.3959953 0.9381222
0.4440527 0.9694291
0.4606161 0.9982378
0.6488428 0.9733514
0.5576282 0.9675799
0.8689009 0.8781692
0.1889224 0.9435666
0.7672384 0.9521484
0.3785055 0.9791504
0.2907263 0.8951849
0.5333132 0.9964878
0.4520291 0.9774605
0.7829795 0.8861451
0.7323656 0.9917674
0.17541 0.9414004
0.4480367 0.9811789
0.3340542 0.9332155
0.8092529 0.7581263
0.4002013 0.9971202
0.6569062 0.9380787
0.6828702 0.9947235
0.2561323 0.9228263
0.3885557 0.9304093
0.7005106 0.9906477
0.6171107 0.9423302
0.3789046 0.9430885
0.4783795 0.9953939
0.6082212 0.9846798
0.4539009 0.989707
0.4762557 0.9944461
0.3884778 0.9473451
0.6583923 0.9649306
0.3330788 0.9110523
0.3049427 0.9513135
0.8267817 0.9251505
0.3267128 0.8592103
0.334399 0.9162646
0.3013202 0.9534555
0.7748823 0.9472794
0.4894435 0.9989005
0.7081029 0.8227269
0.8090985 0.9020976
0.3233609 0.8910515
0.3823355 0.9693262
0.5773612 0.9614133
0.619354 0.9908927
0.4423518 0.9675572
0.7514519 0.839489
0.620621 0.9877749
0.4090467 0.9735056
0.608724 0.9835775
0.4470573 0.9977655
0.8667854 0.9050534
0.5858301 0.9922444
0.7689076 0.9149187
0.3955325 0.8961062
0.7350014 0.9778126
0.08259811 0.8902392
0.3310524 0.902643
0.5158348 0.9976491
0.5140924 0.9980414
0.2431679 0.9094103
0.4546722 0.9798585
0.8408183 0.9496247
0.5808861 0.9531512
0.3185204 0.952257
0.4573998 0.9821955
0.6051011 0.9383263
0.3397702 0.9813708
0.7617667 0.907155
0.1357577 0.9523036
0.4902387 0.999963
0.4766046 0.994608
0.6415511 0.9715228
